Ticker,Date,Open,High,Low,Close,Volume
BHASS,2022-11-01,50.0,50.0,,50.0,20
BHASS,2022-11-03,50.0,50.0,,50.0,38
BHASS,2022-12-14,50.01,50.01,,50.01,1000
BHASS,2022-12-27,50.0,50.01,,50.0,3
BHASS,2022-12-28,50.0,50.0,,50.0,15
BHASS,2022-08-02,48.5,48.5,48.5,48.5,43
BHASS,2022-08-16,48.5,48.5,48.5,48.5,12
BHASS,2022-08-22,48.5,48.5,48.5,48.5,30
BHASS,2022-08-24,48.5,48.5,48.5,48.5,10
BHASS,2022-09-01,48.5,48.5,48.5,48.5,12
BHASS,2022-09-02,48.5,48.5,48.5,48.5,50
BHASS,2022-09-16,49.0,49.0,48.5,49.0,12
BHASS,2022-09-19,49.0,49.0,49.0,49.0,1059
BHASS,2022-09-23,49.0,49.0,49.0,49.0,6
BHASS,2022-09-30,49.0,49.0,49.0,49.0,13
BHASS,2022-10-06,49.0,49.0,49.0,49.0,6
BHASS,2022-10-07,49.0,49.0,49.0,49.0,7
BHASS,2022-10-14,49.0,49.0,49.0,49.0,25
BHASS,2022-10-17,49.0,49.0,49.0,49.0,100
BHASS,2022-10-19,50.0,50.0,49.0,50.0,200
BHASS,2022-02-17,47.5,49.01,47.5,47.5,17
BHASS,2022-02-22,47.5,47.5,47.5,47.5,30
BHASS,2022-03-01,47.5,47.5,47.5,47.5,19
BHASS,2022-03-14,47.5,47.5,47.5,47.5,292
BHASS,2022-03-16,47.5,50.35,47.5,47.5,217
BHASS,2022-04-12,47.5,47.5,46.4,47.5,124
BHASS,2021-12-02,47.5,49.0,47.5,47.5,25
BHASS,2021-12-09,47.5,47.5,47.5,47.5,10
BHASS,2022-01-05,47.5,47.5,47.5,47.5,1
BHASS,2022-01-17,49.01,49.01,47.5,49.01,160
BHASS,2021-08-25,48.0,48.0,48.0,48.0,30
BHASS,2021-10-13,48.5,48.5,48.0,48.5,600
BHASS,2021-11-09,49.0,49.0,48.5,49.0,15
BHASS,2021-06-03,47.0,47.0,47.0,47.0,8
BHASS,2021-06-23,47.0,47.0,47.0,47.0,5
BHASS,2021-06-29,47.5,47.5,47.5,47.5,12
BHASS,2021-08-04,48.0,48.0,48.0,48.0,3
BHASS,2021-08-25,48.0,48.0,48.0,48.0,30
BHASS,2021-03-08,47.5,47.5,47.5,47.5,5
BHASS,2021-03-10,47.5,47.5,47.5,47.5,750
BHASS,2021-03-24,47.5,47.5,47.5,47.5,10
BHASS,2021-03-31,47.5,47.5,47.5,47.5,90440
BHASS,2021-04-07,47.5,47.5,47.5,47.5,80
BHASS,2020-12-14,47.51,47.51,47.51,47.51,200
BHASS,2020-12-15,47.52,47.52,47.5,47.5,10355
BHASS,2020-12-16,47.5,47.5,47.5,47.5,100
BHASS,2020-12-17,47.5,47.5,47.5,47.5,10000
BHASS,2020-12-18,47.5,47.5,47.5,47.5,20
BHASS,2020-12-21,47.5,47.5,47.5,47.5,15
BHASS,2020-12-23,47.5,47.5,47.5,47.5,10545
BHASS,2020-12-25,47.5,47.5,47.5,47.5,545
BHASS,2021-01-11,47.5,47.5,47.5,47.5,6348
BHASS,2021-01-12,47.5,47.5,47.5,47.5,21149
BHASS,2021-01-18,47.5,47.5,47.5,47.5,14320
BHASS,2021-01-20,47.5,47.5,47.5,47.5,200
BHASS,2021-01-29,47.5,47.5,47.5,47.5,1
BHASS,2021-02-01,48.9,48.9,48.9,48.9,1
BHASS,2021-02-03,47.5,47.5,47.5,47.5,148
BHASS,2021-02-05,47.5,47.5,47.5,47.5,139
BHASS,2021-02-12,47.5,47.5,47.5,47.5,150
BHASS,2021-02-17,47.5,47.5,47.5,47.5,103
BHASS,2021-03-08,47.5,47.5,47.5,47.5,5
BHASS,2020-09-22,52.5,54.07,52.5,54.07,283
BHASS,2020-09-23,54.1,54.1,53.0,53.0,450
BHASS,2020-09-24,54.59,56.22,54.59,56.22,10
BHASS,2020-09-28,56.17,56.17,56.17,56.17,1
BHASS,2020-09-29,54.54,56.17,54.54,56.17,152
BHASS,2020-09-30,54.54,54.54,54.54,54.54,650
BHASS,2020-10-01,54.54,54.54,53.0,53.0,2380
BHASS,2020-10-06,52.0,52.0,52.0,52.0,100
BHASS,2020-10-09,51.0,51.0,51.0,51.0,100
BHASS,2020-10-16,50.0,50.0,50.0,50.0,500
BHASS,2020-10-22,50.64,50.64,50.64,50.64,1000
BHASS,2020-10-27,49.13,49.13,49.13,49.13,7
BHASS,2020-11-02,49.5,49.5,49.5,49.5,10
BHASS,2020-11-06,48.99,48.99,48.99,48.99,2
BHASS,2020-11-09,47.53,47.53,47.53,47.53,250
BHASS,2020-11-12,47.5,47.5,47.5,47.5,112
BHASS,2020-11-13,47.5,47.5,47.5,47.5,680
BHASS,2020-11-17,47.5,47.5,47.5,47.5,1645
BHASS,2020-11-18,47.5,47.5,47.5,47.5,1507
BHASS,2020-11-19,47.5,47.5,47.5,47.5,3550
BHASS,2020-11-20,47.5,47.5,47.5,47.5,3000
BHASS,2020-11-23,47.5,47.5,47.5,47.5,3529
BHASS,2020-11-24,47.5,47.5,47.5,47.5,3004
BHASS,2020-11-25,47.5,47.51,47.5,47.51,4877
BHASS,2020-11-26,47.51,47.51,47.5,47.5,154
BHASS,2020-11-27,47.5,47.5,47.5,47.5,300
BHASS,2020-12-01,47.5,47.5,47.5,47.5,3000
BHASS,2020-12-03,47.5,47.5,47.5,47.5,3000
BHASS,2020-12-04,47.5,47.5,47.5,47.5,7500
BHASS,2020-12-08,47.5,47.5,47.5,47.5,120
BHASS,2020-12-10,47.51,47.51,47.51,47.51,200
BHASS,2020-06-26,34.4,34.4,34.4,34.4,1
BHASS,2020-06-30,35.0,35.0,35.0,35.0,93
BHASS,2020-07-01,35.0,35.0,35.0,35.0,2
BHASS,2020-07-02,35.0,35.0,35.0,35.0,6
BHASS,2020-07-03,36.05,36.05,36.05,36.05,550
BHASS,2020-07-06,37.0,37.0,37.0,37.0,10
BHASS,2020-07-07,37.62,37.62,37.62,37.62,277
BHASS,2020-07-08,39.31,39.31,39.31,39.31,4
BHASS,2020-07-10,40.0,40.0,39.99,39.99,205
BHASS,2020-07-13,39.99,39.99,39.99,39.99,5
BHASS,2020-07-17,40.0,40.0,40.0,40.0,200
BHASS,2020-07-21,40.0,40.0,40.0,40.0,671
BHASS,2020-07-23,41.0,41.0,41.0,41.0,500
BHASS,2020-07-27,40.0,40.0,40.0,40.0,1675
BHASS,2020-07-28,40.0,40.0,40.0,40.0,265
BHASS,2020-08-03,41.0,41.0,41.0,41.0,660
BHASS,2020-08-06,41.05,41.05,41.05,41.05,205
BHASS,2020-08-07,42.28,42.28,42.28,42.28,50
BHASS,2020-08-11,43.5,43.5,43.5,43.5,225
BHASS,2020-08-12,43.54,43.54,43.54,43.54,575
BHASS,2020-08-14,43.55,44.85,43.55,44.85,2901
BHASS,2020-08-25,45.0,45.0,45.0,45.0,100
BHASS,2020-08-26,46.15,46.15,46.15,46.15,1
BHASS,2020-09-01,46.0,46.0,46.0,46.0,500
BHASS,2020-09-04,44.0,47.0,44.0,47.0,540
BHASS,2020-09-09,47.0,47.0,47.0,47.0,7
BHASS,2020-09-10,48.0,48.0,48.0,48.0,116
BHASS,2020-09-11,48.1,49.0,48.1,49.0,745
BHASS,2020-09-14,49.9,51.39,49.9,51.39,100
BHASS,2020-09-15,51.39,52.5,51.39,52.5,189
BHASS,2020-05-07,27.35,27.35,27.35,27.35,48
BHASS,2020-05-08,28.17,28.17,28.17,28.17,50
BHASS,2020-05-11,29.01,29.01,29.01,29.01,50
BHASS,2020-05-12,28.14,28.14,28.14,28.14,600
BHASS,2020-05-13,28.0,28.0,28.0,28.0,126
BHASS,2020-05-14,27.99,27.99,27.99,27.99,1
BHASS,2020-05-15,28.82,28.82,28.82,28.82,250
BHASS,2020-05-20,26.32,26.32,26.32,26.32,2475
BHASS,2020-05-22,24.78,24.78,24.78,24.78,5000
BHASS,2020-05-26,25.0,25.0,25.0,25.0,528
BHASS,2020-05-28,25.0,25.0,25.0,25.0,2522
BHASS,2020-05-29,24.25,24.25,24.25,24.25,150
BHASS,2020-06-01,24.25,24.25,24.25,24.25,5051
BHASS,2020-06-02,24.25,24.25,24.25,24.25,24749
BHASS,2020-06-03,24.25,24.25,24.25,24.25,46825
BHASS,2020-06-04,24.97,24.97,24.97,24.97,500
BHASS,2020-06-05,25.71,25.71,25.71,25.71,75
BHASS,2020-06-08,26.48,27.27,26.48,27.27,128
BHASS,2020-06-09,28.08,28.08,28.08,28.08,100
BHASS,2020-06-10,28.92,28.92,28.92,28.92,1504
BHASS,2020-06-12,29.78,30.0,29.78,30.0,319
BHASS,2020-06-15,30.12,30.12,30.12,30.12,148
BHASS,2020-06-16,30.0,30.9,30.0,30.9,2850
BHASS,2020-06-17,30.0,30.2,30.0,30.2,983
BHASS,2020-06-18,31.55,31.55,31.55,31.55,200
BHASS,2020-06-19,32.49,32.49,32.49,32.49,20
BHASS,2020-06-22,33.4,33.4,33.4,33.4,208
BHASS,2020-06-24,33.4,34.0,33.4,34.0,200
BHASS,2020-06-25,34.4,34.4,34.4,34.4,36
BHASS,2020-06-26,34.4,34.4,34.4,34.4,1
BHASS,2020-01-16,27.69,27.69,27.69,27.69,1
BHASS,2020-01-21,29.0,29.0,28.13,28.13,61
BHASS,2020-01-23,28.1,28.1,28.1,28.1,30
BHASS,2020-01-29,27.26,27.26,27.26,27.26,1
BHASS,2020-01-31,26.05,26.05,26.05,26.05,244
BHASS,2020-02-03,26.05,26.05,25.3,25.3,108
BHASS,2020-02-07,26.0,26.0,26.0,26.0,1
BHASS,2020-02-21,27.58,27.58,27.58,27.58,130
BHASS,2020-02-27,27.0,27.0,27.0,27.0,30
BHASS,2020-03-17,25.79,25.79,25.79,25.79,4
BHASS,2019-10-18,26.55,26.55,26.55,26.55,200
BHASS,2019-10-21,27.0,27.0,27.0,27.0,41
BHASS,2019-10-22,27.5,27.5,27.5,27.5,30
BHASS,2019-10-23,28.0,28.51,28.0,28.51,700
BHASS,2019-10-24,29.0,29.0,29.0,29.0,550
BHASS,2019-10-25,29.5,29.5,29.5,29.5,50
BHASS,2019-10-28,29.5,30.38,29.5,30.38,236
BHASS,2019-10-29,30.99,31.0,30.99,31.0,50
BHASS,2019-10-30,31.5,31.5,31.5,31.5,190
BHASS,2019-10-31,30.6,31.51,30.6,31.51,1464
BHASS,2019-11-01,31.77,31.78,31.77,31.78,700
BHASS,2019-11-04,32.0,32.0,32.0,32.0,500
BHASS,2019-11-05,32.0,32.0,32.0,32.0,232
BHASS,2019-11-06,32.72,32.72,32.72,32.72,101
BHASS,2019-11-07,32.9,32.9,32.9,32.9,14
BHASS,2019-11-08,33.88,34.89,33.88,34.89,1006
BHASS,2019-11-18,33.85,33.85,33.85,33.85,15
BHASS,2019-11-19,33.5,33.5,33.0,33.0,21
BHASS,2019-11-21,33.0,33.0,33.0,33.0,83
BHASS,2019-11-26,33.0,33.95,33.0,33.95,2597
BHASS,2019-11-27,34.5,34.5,34.5,34.5,6
BHASS,2019-11-28,33.47,33.47,33.47,33.47,7
BHASS,2019-12-03,32.1,33.06,32.1,33.06,270
BHASS,2019-12-04,34.0,34.0,34.0,34.0,27
BHASS,2019-12-05,34.0,34.0,33.98,33.98,122
BHASS,2019-12-06,33.97,33.97,33.97,33.97,370
BHASS,2019-12-09,33.9,33.9,33.9,33.9,220
BHASS,2019-12-10,33.0,33.0,32.01,32.01,2
BHASS,2019-12-11,31.1,32.03,31.1,32.03,115
BHASS,2019-12-12,33.47,33.47,33.47,33.47,191
BHASS,2019-12-13,32.47,32.47,32.47,32.47,1
BHASS,2019-12-16,32.47,33.44,32.47,33.44,351
BHASS,2019-12-18,31.47,31.47,31.45,31.45,3
BHASS,2019-12-19,31.5,31.5,31.5,31.5,431
BHASS,2019-12-20,30.11,31.5,30.11,31.5,998
BHASS,2019-12-23,32.0,32.0,32.0,32.0,16
BHASS,2019-12-25,29.21,29.21,29.21,29.21,26
BHASS,2019-12-26,29.21,30.08,29.21,30.08,1594
BHASS,2019-12-27,29.19,29.19,29.19,29.19,1
BHASS,2020-01-02,32.3,32.3,32.3,32.3,5
BHASS,2020-01-06,30.85,30.85,30.85,30.85,1
BHASS,2019-09-03,25.78,25.78,25.78,25.78,25
BHASS,2019-10-04,26.54,26.54,26.54,26.54,179
BHASS,2019-05-08,25.6,25.6,25.6,25.6,193
BHASS,2019-05-16,24.96,24.96,24.96,24.96,8000
BHASS,2019-05-21,25.7,26.47,25.7,26.47,600
BHASS,2019-05-23,27.26,27.26,27.26,27.26,100
BHASS,2019-06-14,26.51,26.51,26.51,26.51,1
BHASS,2019-06-17,26.51,26.51,26.51,26.51,2
BHASS,2019-06-18,26.51,26.51,26.51,26.51,263
BHASS,2019-07-05,26.99,26.99,26.99,26.99,10
BHASS,2019-02-11,26.8,26.8,26.8,26.8,29
BHASS,2019-02-12,26.11,26.11,26.11,26.11,18
BHASS,2019-02-20,26.11,26.11,26.11,26.11,1550
BHASS,2019-02-25,26.49,26.49,26.49,26.49,560
BHASS,2019-02-26,26.5,26.5,26.5,26.5,50
BHASS,2019-03-04,26.5,26.5,26.5,26.5,20
BHASS,2019-03-05,26.5,26.5,26.5,26.5,447
BHASS,2019-03-12,26.5,26.5,26.5,26.5,77
BHASS,2019-03-13,26.5,26.5,26.5,26.5,121
BHASS,2019-03-14,26.5,26.5,26.5,26.5,168
BHASS,2019-03-15,26.5,26.5,26.5,26.5,100
BHASS,2019-03-18,26.5,26.5,26.5,26.5,67
BHASS,2019-03-19,26.5,26.5,26.5,26.5,500
BHASS,2019-04-05,25.71,25.71,25.71,25.71,4
BHASS,2019-04-11,26.5,26.5,26.5,26.5,129
BHASS,2019-04-16,24.94,24.94,24.94,24.94,28
BHASS,2019-04-23,25.68,25.68,25.68,25.68,50
BHASS,2018-11-12,31.9,31.9,31.9,31.9,10
BHASS,2018-11-13,32.85,32.85,32.85,32.85,210
BHASS,2018-11-14,31.87,31.87,31.87,31.87,10
BHASS,2018-11-15,31.87,31.87,31.87,31.87,160
BHASS,2018-11-19,32.82,32.82,31.84,31.84,20
BHASS,2018-11-22,31.7,31.7,31.7,31.7,11
BHASS,2018-11-26,31.67,31.7,31.67,31.7,510
BHASS,2018-11-30,31.8,32.75,31.8,32.75,185
BHASS,2018-12-04,33.73,33.73,33.73,33.73,10
BHASS,2018-12-12,33.7,33.7,33.7,33.7,2
BHASS,2018-12-13,33.4,33.4,33.4,33.4,23
BHASS,2018-12-14,33.4,33.4,33.4,33.4,12
BHASS,2018-12-17,33.4,33.4,33.4,33.4,13
BHASS,2018-12-18,33.4,33.4,33.4,33.4,73
BHASS,2018-12-19,32.4,33.0,32.4,33.0,50
BHASS,2018-12-25,32.0,32.0,32.0,32.0,45
BHASS,2018-12-27,33.4,33.4,33.4,33.4,23
BHASS,2018-12-31,33.4,33.4,33.4,33.4,20
BHASS,2019-01-16,31.82,31.82,31.82,31.82,10
BHASS,2019-01-22,26.91,26.91,26.91,26.91,10
BHASS,2019-01-23,26.91,26.91,26.91,26.91,5
BHASS,2018-08-20,27.0,27.0,27.0,27.0,45
BHASS,2018-08-27,26.3,26.3,26.3,26.3,46
BHASS,2018-09-04,26.2,26.2,26.2,26.2,10
BHASS,2018-09-06,26.2,26.2,26.01,26.01,258
BHASS,2018-09-07,26.2,26.2,26.2,26.2,87
BHASS,2018-09-12,26.98,26.98,26.98,26.98,15
BHASS,2018-09-17,27.78,27.78,27.78,27.78,11
BHASS,2018-09-18,27.78,27.78,27.78,27.78,15
BHASS,2018-09-21,27.75,27.75,27.75,27.75,3
BHASS,2018-09-27,26.2,26.2,26.2,26.2,263
BHASS,2018-10-05,26.2,26.2,26.2,26.2,65
BHASS,2018-10-09,26.0,26.0,26.0,26.0,269
BHASS,2018-10-19,26.78,26.78,26.78,26.78,50
BHASS,2018-10-23,28.4,28.4,28.4,28.4,100
BHASS,2018-10-25,29.25,29.25,29.25,29.25,100
BHASS,2018-10-26,30.0,30.0,30.0,30.0,50
BHASS,2018-10-30,30.9,30.9,30.9,30.9,40
BHASS,2018-10-31,30.9,31.0,30.9,31.0,162
BHASS,2018-11-06,31.93,31.93,31.93,31.93,100
BHASS,2018-11-07,32.88,32.88,32.88,32.88,20
BHASS,2018-05-23,26.07,26.07,26.07,26.07,25
BHASS,2018-05-28,26.2,26.2,26.2,26.2,20
BHASS,2018-06-13,26.2,26.2,26.2,26.2,50
BHASS,2018-06-14,26.2,26.2,26.2,26.2,57
BHASS,2018-06-19,26.2,26.2,26.2,26.2,10
BHASS,2018-06-20,26.2,26.2,26.2,26.2,164
BHASS,2018-06-25,26.2,26.2,26.2,26.2,150
BHASS,2018-06-28,26.0,26.0,26.0,26.0,265
BHASS,2018-07-04,26.0,26.0,26.0,26.0,195
BHASS,2018-07-05,26.0,26.0,26.0,26.0,59
BHASS,2018-07-10,26.0,26.0,26.0,26.0,12
BHASS,2018-07-11,26.02,26.02,26.02,26.02,3
BHASS,2018-07-12,26.02,26.02,26.02,26.02,49
BHASS,2018-07-17,26.02,26.02,26.02,26.02,275
BHASS,2018-07-23,27.6,27.6,27.6,27.6,60
BHASS,2018-07-24,27.5,27.5,27.5,27.5,14
BHASS,2018-07-27,27.5,27.5,27.5,27.5,21
BHASS,2018-07-30,26.3,26.3,26.3,26.3,65
BHASS,2018-08-03,27.08,27.08,27.08,27.08,5
BHASS,2018-08-08,27.08,27.08,27.08,27.08,1000
BHASS,2018-08-09,27.08,27.08,27.08,27.08,60
BHASS,2018-03-02,29.66,29.66,29.66,29.66,20
BHASS,2018-03-07,29.66,29.66,29.66,29.66,2
BHASS,2018-03-12,29.49,29.49,29.49,29.49,100
BHASS,2018-03-14,29.66,29.66,29.66,29.66,88
BHASS,2018-03-30,29.66,29.66,29.66,29.66,62
BHASS,2018-04-03,30.88,30.88,30.88,30.88,15
BHASS,2018-04-04,30.88,30.88,30.88,30.88,13
BHASS,2018-04-18,30.87,30.87,29.96,29.96,5
BHASS,2018-04-19,30.88,30.88,30.88,30.88,3
BHASS,2018-04-26,30.88,30.88,30.88,30.88,20
BHASS,2018-05-02,29.88,29.88,29.88,29.88,8
BHASS,2018-05-07,29.0,29.0,29.0,29.0,45
BHASS,2018-05-10,26.87,26.87,26.87,26.87,5
BHASS,2018-05-11,26.07,26.07,26.07,26.07,3
BHASS,2018-05-15,26.07,26.07,26.07,26.07,5
BHASS,2018-05-16,26.07,26.07,26.07,26.07,34
BHASS,2018-05-22,26.07,26.07,26.07,26.07,10
