Ticker,Date,Open,High,Low,Close,Volume
STPAP,2022-10-24,6.7,6.7,6.61,6.7,201
STPAP,2022-10-25,6.62,6.75,6.61,6.62,6017
STPAP,2022-10-26,6.69,6.75,6.62,6.69,1120
STPAP,2022-10-27,6.63,6.75,6.63,6.63,2266
STPAP,2022-10-28,6.65,6.7,6.62,6.65,3026
STPAP,2022-10-31,6.7,6.7,6.65,6.7,3819
STPAP,2022-11-01,6.7,6.7,6.65,6.7,8866
STPAP,2022-11-02,6.6,6.7,6.6,6.6,16459
STPAP,2022-11-03,6.6,6.64,6.56,6.6,5206
STPAP,2022-11-04,6.6,6.6,6.55,6.6,4427
STPAP,2022-11-07,6.6,6.7,6.5,6.6,10786
STPAP,2022-11-08,6.6,6.6,6.5,6.6,5523
STPAP,2022-11-09,6.55,6.6,6.55,6.55,1273
STPAP,2022-11-10,6.6,6.6,6.55,6.6,2
STPAP,2022-11-11,6.5,6.59,6.47,6.5,9159
STPAP,2022-11-14,6.45,6.5,6.4,6.45,7911
STPAP,2022-11-15,6.46,6.46,6.45,6.46,1118
STPAP,2022-11-16,6.56,6.57,6.46,6.56,2091
STPAP,2022-11-17,6.5,6.56,6.5,6.5,601
STPAP,2022-11-18,6.5,6.5,6.4,6.5,1701
STPAP,2022-11-21,6.48,6.5,6.48,6.48,849
STPAP,2022-11-22,6.48,6.48,6.48,6.48,2215
STPAP,2022-11-23,6.46,6.48,6.4,6.46,11911
STPAP,2022-11-24,6.49,6.5,6.39,6.49,73557
STPAP,2022-11-28,6.59,6.6,6.48,6.59,13342
STPAP,2022-11-29,6.59,6.59,6.59,6.59,11661
STPAP,2022-11-30,6.46,6.59,6.46,6.46,16
STPAP,2022-12-02,6.5,6.58,6.42,6.5,5651
STPAP,2022-12-05,6.58,6.58,6.5,6.58,2000
STPAP,2022-12-06,6.5,6.5,6.4,6.5,1024
STPAP,2022-12-07,6.56,6.56,6.5,6.56,152
STPAP,2022-12-08,6.5,6.56,6.5,6.5,971
STPAP,2022-12-09,6.5,6.5,6.5,6.5,300
STPAP,2022-12-12,6.49,6.5,6.42,6.49,245
STPAP,2022-12-13,6.49,6.5,6.42,6.49,161752
STPAP,2022-12-14,6.49,6.49,6.49,6.49,37
STPAP,2022-12-15,6.5,6.53,6.49,6.5,7270
STPAP,2022-12-16,6.49,6.5,6.48,6.49,7675
STPAP,2022-12-19,6.49,6.49,6.41,6.49,2697
STPAP,2022-12-20,6.47,6.49,6.4,6.47,142
STPAP,2022-12-21,6.39,6.47,6.39,6.39,1265
STPAP,2022-12-22,6.48,6.49,6.37,6.48,2855
STPAP,2022-12-23,6.46,6.48,6.46,6.46,1261
STPAP,2022-12-26,6.4,6.46,6.36,6.4,10013
STPAP,2022-12-27,6.38,6.47,6.38,6.38,12032
STPAP,2022-12-28,6.4,6.5,6.36,6.4,16104
STPAP,2022-12-29,6.49,6.55,6.38,6.49,6416
STPAP,2022-12-30,6.68,6.7,6.38,6.68,848762
STPAP,2022-08-01,6.75,6.75,6.45,6.75,7045
STPAP,2022-08-02,6.7,6.75,6.6,6.7,4316
STPAP,2022-08-03,6.51,6.7,6.5,6.51,14351
STPAP,2022-08-04,6.59,6.6,6.51,6.59,6461
STPAP,2022-08-05,6.59,6.6,6.5,6.59,10056
