Ticker,Date,Open,High,Low,Close,Volume
BTE,2022-10-27,6.36,6.36,6.36,6.36,300
BTE,2022-10-28,6.36,6.36,6.36,6.36,50
BTE,2022-11-01,6.36,6.36,6.36,6.36,600
BTE,2022-11-02,6.36,6.36,6.36,6.36,1217
BTE,2022-11-03,6.36,6.36,6.36,6.36,486
BTE,2022-11-04,6.36,6.36,6.36,6.36,2000
BTE,2022-11-08,6.36,6.36,6.36,6.36,1000
BTE,2022-11-09,6.36,6.36,6.36,6.36,1700
BTE,2022-11-10,6.36,6.36,6.36,6.36,1990
BTE,2022-11-11,6.36,6.36,6.36,6.36,5888
BTE,2022-11-14,6.36,6.36,6.36,6.36,40
BTE,2022-11-15,6.11,6.36,6.11,6.11,1
BTE,2022-11-16,6.1,6.11,6.1,6.1,4
BTE,2022-11-17,6.1,6.1,6.1,6.1,407
BTE,2022-11-24,6.1,6.1,6.1,6.1,10
BTE,2022-11-30,6.37,6.37,6.37,6.37,1000
BTE,2022-12-01,6.37,6.37,6.37,6.37,1000
BTE,2022-12-02,6.36,6.37,6.36,6.36,1100
BTE,2022-12-05,6.36,6.36,6.36,6.36,138
BTE,2022-12-08,6.1,6.1,6.08,6.1,70
BTE,2022-12-09,6.36,6.36,6.1,6.36,1140
BTE,2022-12-13,6.36,6.36,6.36,6.36,300
BTE,2022-12-14,6.36,6.36,6.36,6.36,200
BTE,2022-12-15,6.1,6.36,6.1,6.1,33
BTE,2022-12-16,6.1,6.35,6.1,6.1,1505
BTE,2022-12-19,6.1,6.34,6.1,6.1,225
BTE,2022-12-21,6.1,6.1,6.1,6.1,399
BTE,2022-12-23,6.35,6.35,6.1,6.35,100
BTE,2022-12-26,6.33,6.35,6.33,6.33,7800
BTE,2022-12-29,6.32,6.33,6.32,6.32,25
BTE,2022-12-30,6.35,6.35,6.32,6.35,3500
BTE,2022-08-03,6.18,6.47,6.18,6.18,6
BTE,2022-08-04,6.18,6.18,6.18,6.18,300
BTE,2022-08-05,6.18,6.18,6.18,6.18,100
BTE,2022-08-08,6.04,6.18,6.04,6.04,64
BTE,2022-08-09,6.3,6.3,6.04,6.3,130
BTE,2022-08-10,6.58,6.58,6.3,6.58,29
BTE,2022-08-11,6.58,6.58,6.58,6.58,10
BTE,2022-08-12,6.58,6.58,6.58,6.58,5
BTE,2022-08-18,6.5,6.58,6.5,6.5,147
BTE,2022-08-19,6.49,6.5,6.49,6.49,50
BTE,2022-08-25,6.49,6.49,6.49,6.49,30
BTE,2022-08-26,6.49,6.49,6.49,6.49,10
BTE,2022-09-01,6.4,6.49,6.4,6.4,3
BTE,2022-09-02,6.12,6.4,6.12,6.12,259
BTE,2022-09-05,5.95,6.12,5.95,5.95,1000
BTE,2022-09-07,6.35,6.35,6.21,6.35,1
BTE,2022-09-08,6.07,6.35,6.07,6.07,139
BTE,2022-09-09,6.32,6.32,6.07,6.32,100
BTE,2022-09-12,6.3,6.32,6.3,6.3,40
BTE,2022-09-14,6.3,6.3,6.3,6.3,77
BTE,2022-09-15,6.3,6.3,6.3,6.3,300
BTE,2022-09-19,6.3,6.3,6.3,6.3,153
BTE,2022-09-20,6.3,6.3,6.3,6.3,4173
BTE,2022-09-21,6.29,6.3,6.29,6.29,3079
BTE,2022-09-22,6.29,6.29,6.29,6.29,101
BTE,2022-09-23,6.31,6.31,6.29,6.31,98
BTE,2022-09-26,6.35,6.35,6.31,6.35,3185
BTE,2022-09-27,6.35,6.35,6.35,6.35,64
BTE,2022-09-28,6.63,6.63,6.35,6.63,1
BTE,2022-09-29,6.35,6.63,6.35,6.35,50
BTE,2022-09-30,6.35,6.35,6.35,6.35,64
BTE,2022-10-03,6.35,6.35,6.35,6.35,8
BTE,2022-10-04,6.63,6.63,6.35,6.63,100
BTE,2022-10-05,6.35,6.63,6.35,6.35,4
BTE,2022-10-06,6.35,6.35,6.35,6.35,1520
BTE,2022-10-07,6.35,6.35,6.35,6.35,1565
BTE,2022-10-12,6.35,6.35,6.35,6.35,2755
BTE,2022-10-14,6.35,6.35,6.34,6.35,2891
BTE,2022-10-17,6.34,6.35,6.34,6.34,500
BTE,2022-10-18,6.35,6.35,6.34,6.35,9389
BTE,2022-10-19,6.3,6.35,6.3,6.3,3
BTE,2022-10-21,6.35,6.35,6.3,6.35,12
BTE,2022-05-11,7.3,7.32,7.3,7.3,25
BTE,2022-05-16,7.24,7.25,7.24,7.24,25
BTE,2022-06-03,7.0,7.0,7.0,7.0,10
BTE,2022-06-14,6.9,6.9,6.9,6.9,855
BTE,2022-06-21,6.85,6.85,6.59,6.85,25
BTE,2022-07-04,6.79,6.8,6.79,6.79,989
