Ticker,Date,Open,High,Low,Close,Volume
SPDIT,2022-10-25,8.0,8.0,8.0,8.0,400
SPDIT,2022-10-27,8.0,8.0,8.0,8.0,45
SPDIT,2022-10-28,8.0,8.0,8.0,8.0,5
SPDIT,2022-10-31,8.0,8.0,8.0,8.0,500
SPDIT,2022-11-03,7.75,8.0,7.75,7.75,5
SPDIT,2022-11-08,7.8,7.8,7.75,7.8,433
SPDIT,2022-11-09,7.8,7.8,7.8,7.8,460
SPDIT,2022-11-10,7.9,7.9,7.8,7.9,200
SPDIT,2022-11-15,7.9,7.9,7.9,7.9,95
SPDIT,2022-11-16,7.9,7.9,7.9,7.9,20
SPDIT,2022-11-21,7.88,7.9,7.88,7.88,355
SPDIT,2022-11-22,7.87,7.88,7.87,7.87,5320
SPDIT,2022-11-23,7.88,7.88,7.87,7.88,15
SPDIT,2022-11-25,7.87,7.88,7.87,7.87,80
SPDIT,2022-11-28,7.87,7.87,7.87,7.87,440
SPDIT,2022-11-29,7.88,7.88,7.87,7.88,590
SPDIT,2022-11-30,7.88,7.88,7.88,7.88,50
SPDIT,2022-12-01,7.88,7.88,7.88,7.88,40
SPDIT,2022-12-02,7.88,7.88,7.88,7.88,50
SPDIT,2022-12-05,7.8,7.88,7.8,7.8,93
SPDIT,2022-12-06,7.8,7.8,7.8,7.8,98
SPDIT,2022-12-07,7.8,7.8,7.8,7.8,36
SPDIT,2022-12-09,7.6,7.8,7.6,7.6,600
SPDIT,2022-12-12,7.8,7.8,7.6,7.8,25
SPDIT,2022-12-13,7.6,7.8,7.6,7.6,1635
SPDIT,2022-12-14,7.6,7.6,7.6,7.6,1239
SPDIT,2022-12-15,7.6,7.6,7.6,7.6,503
SPDIT,2022-12-20,7.6,7.6,7.6,7.6,35
SPDIT,2022-12-22,7.6,7.6,7.59,7.6,7
SPDIT,2022-12-27,7.59,7.6,7.59,7.59,680
SPDIT,2022-12-29,7.6,7.6,7.59,7.6,65
SPDIT,2022-12-30,7.6,7.6,7.6,7.6,1802
SPDIT,2022-08-02,7.89,7.89,7.89,7.89,238
SPDIT,2022-08-04,7.89,7.89,7.89,7.89,1000
SPDIT,2022-08-05,7.89,7.89,7.89,7.89,150
SPDIT,2022-08-08,7.89,7.89,7.89,7.89,1058
SPDIT,2022-08-15,7.9,7.9,7.89,7.9,50
SPDIT,2022-08-17,7.9,7.9,7.9,7.9,1580
SPDIT,2022-08-18,7.9,7.9,7.9,7.9,170
SPDIT,2022-08-19,7.9,7.9,7.9,7.9,1901
SPDIT,2022-08-23,7.9,7.9,7.9,7.9,74
SPDIT,2022-08-24,7.9,7.9,7.9,7.9,53
SPDIT,2022-08-25,7.9,7.9,7.9,7.9,73
SPDIT,2022-08-30,7.9,7.9,7.9,7.9,500
SPDIT,2022-08-31,7.9,7.9,7.9,7.9,102538
SPDIT,2022-09-01,7.9,7.9,7.9,7.9,1100
SPDIT,2022-09-02,7.9,7.9,7.9,7.9,300
SPDIT,2022-09-06,7.9,7.9,7.9,7.9,220
SPDIT,2022-09-07,7.9,7.9,7.9,7.9,1043
SPDIT,2022-09-08,8.0,8.0,7.9,8.0,205
SPDIT,2022-09-09,7.9,8.0,7.9,7.9,200
SPDIT,2022-09-16,7.9,7.9,7.9,7.9,220
SPDIT,2022-09-21,8.0,8.0,7.9,8.0,1000
SPDIT,2022-09-22,8.0,8.0,8.0,8.0,35
SPDIT,2022-09-28,8.0,8.0,7.99,8.0,916
SPDIT,2022-09-29,8.0,8.0,8.0,8.0,950
SPDIT,2022-09-30,8.0,8.0,8.0,8.0,658
SPDIT,2022-10-03,8.0,8.0,8.0,8.0,1550
SPDIT,2022-10-04,8.0,8.0,8.0,8.0,516
SPDIT,2022-10-05,8.0,8.0,8.0,8.0,700
SPDIT,2022-10-06,8.0,8.0,8.0,8.0,600
SPDIT,2022-10-07,8.0,8.0,8.0,8.0,720
SPDIT,2022-10-10,8.0,8.0,8.0,8.0,600
SPDIT,2022-10-11,8.0,8.0,8.0,8.0,650
SPDIT,2022-10-12,8.0,8.0,8.0,8.0,485
SPDIT,2022-10-13,8.0,8.0,8.0,8.0,843
SPDIT,2022-10-17,8.0,8.0,8.0,8.0,60
SPDIT,2022-10-19,8.0,8.0,8.0,8.0,630
SPDIT,2022-10-20,8.0,8.0,8.0,8.0,640
SPDIT,2022-10-21,8.0,8.0,8.0,8.0,3130
SPDIT,2022-05-25,8.3,8.3,8.0,8.3,100
SPDIT,2022-06-10,8.1,8.1,7.81,8.1,100
SPDIT,2022-07-08,7.81,8.0,7.81,7.81,505
SPDIT,2022-07-11,7.81,7.81,7.81,7.81,1
SPDIT,2022-07-13,7.9,8.0,7.81,7.9,203
SPDIT,2022-07-18,7.9,7.9,7.9,7.9,20
SPDIT,2022-07-19,7.9,7.9,7.9,7.9,268
SPDIT,2022-07-20,7.9,7.9,7.9,7.9,200
SPDIT,2022-07-21,7.9,7.9,7.9,7.9,100
SPDIT,2022-07-26,7.9,7.9,7.9,7.9,600
SPDIT,2022-07-27,7.9,7.9,7.9,7.9,300
SPDIT,2022-07-28,7.89,7.9,7.89,7.89,300
SPDIT,2022-07-29,7.89,7.89,7.89,7.89,200
SPDIT,2022-02-14,8.75,8.75,8.65,8.75,500
SPDIT,2022-02-15,8.75,8.75,8.75,8.75,100
SPDIT,2022-02-17,8.75,8.75,8.75,8.75,20
SPDIT,2022-02-18,8.92,8.92,8.75,8.92,10
SPDIT,2022-02-24,8.78,8.92,8.78,8.78,5000
SPDIT,2022-03-11,8.74,8.78,8.74,8.74,4000
SPDIT,2022-03-17,8.74,8.74,8.74,8.74,140
SPDIT,2022-03-21,8.74,8.74,8.74,8.74,30
SPDIT,2022-04-05,8.73,8.73,8.7,8.73,500
SPDIT,2022-04-06,8.73,8.73,8.73,8.73,35
SPDIT,2022-04-07,8.7,8.73,8.7,8.7,40
SPDIT,2022-04-11,8.0,8.7,8.0,8.0,551009
SPDIT,2022-04-12,8.4,8.7,8.4,8.4,30
SPDIT,2022-04-14,8.41,8.41,8.4,8.41,6400
SPDIT,2022-04-15,8.41,8.41,8.41,8.41,6910
SPDIT,2022-04-18,8.5,8.5,8.41,8.5,2002
